timestamp,torque,ref_torque
2024-06-12 22:29:48.025,-0.08,0
2024-06-12 22:29:48.029,0.08,0
2024-06-12 22:29:48.033,-0.32,0
2024-06-12 22:29:48.037,1.758,0
2024-06-12 22:29:48.041,-0.719,0
2024-06-12 22:29:48.045,-0.4,0
2024-06-12 22:29:48.049,0.4,0
2024-06-12 22:29:48.052,-0.559,0
2024-06-12 22:29:48.056,0.16,0
2024-06-12 22:29:48.060,0.0,0
2024-06-12 22:29:48.064,0.08,0
2024-06-12 22:29:48.069,0.959,0
2024-06-12 22:29:48.073,0.4,0
2024-06-12 22:29:48.077,-0.32,0
2024-06-12 22:29:48.080,0.719,0
2024-06-12 22:29:48.084,-0.559,0
2024-06-12 22:29:48.088,0.959,0
2024-06-12 22:29:48.092,-0.879,0
2024-06-12 22:29:48.096,0.16,0
2024-06-12 22:29:48.100,0.639,0
2024-06-12 22:29:48.104,0.08,0
2024-06-12 22:29:48.109,0.719,0
2024-06-12 22:29:48.113,0.24,0
2024-06-12 22:29:48.117,-0.4,0
